date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:00	92104/92104	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:11:59%20GMT	https://twitter.com/?lang=ru	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index2139.html	(from https://twitter.com/)
15:12:00	91613/91613	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:11:59%20GMT	https://twitter.com/?lang=sk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index08c7.html	(from https://twitter.com/)
15:12:00	37137/37137	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:11:59%20GMT	https://twitter.com/en/tos/previous/version_8	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_8.html	(from https://twitter.com/en/tos/previous)
15:12:00	91797/91797	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:00%20GMT	https://twitter.com/?lang=sr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index6e27.html	(from https://twitter.com/)
15:12:00	92059/92059	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:00%20GMT	https://twitter.com/?lang=ta	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index880d.html	(from https://twitter.com/)
15:12:00	91530/91530	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:00%20GMT	https://twitter.com/?lang=sv	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index9e93.html	(from https://twitter.com/)
15:12:01	37209/37209	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:00%20GMT	https://twitter.com/en/tos/previous/version_7	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_7.html	(from https://twitter.com/en/tos/previous)
15:12:01	92056/92056	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:00%20GMT	https://twitter.com/?lang=th	C:/My%20Web%20Sites/indonesianhawk/twitter.com/indexcc5a.html	(from https://twitter.com/)
15:12:01	36714/36714	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:01%20GMT	https://twitter.com/en/tos/previous/version_6	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_6.html	(from https://twitter.com/en/tos/previous)
15:12:02	92094/92094	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:01%20GMT	https://twitter.com/?lang=uk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index9277.html	(from https://twitter.com/)
15:12:02	91612/91612	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:01%20GMT	https://twitter.com/?lang=tr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index2296.html	(from https://twitter.com/)
15:12:02	91759/91759	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:01%20GMT	https://twitter.com/?lang=ur	C:/My%20Web%20Sites/indonesianhawk/twitter.com/indexadd9.html	(from https://twitter.com/)
15:12:05	32193/32193	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:02%20GMT	https://twitter.com/en/tos/previous/version_5	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_5.html	(from https://twitter.com/en/tos/previous)
15:12:06	91556/91556	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:03%20GMT	https://twitter.com/?lang=vi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/indexe034.html	(from https://twitter.com/)
15:12:06	91525/91525	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:03%20GMT	https://twitter.com/?lang=zh-Hant	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index42d0.html	(from https://twitter.com/)
15:12:06	91486/91486	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:03%20GMT	https://twitter.com/?lang=zh	C:/My%20Web%20Sites/indonesianhawk/twitter.com/index3454.html	(from https://twitter.com/)
15:12:06	32144/32144	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:06%20GMT	https://twitter.com/en/tos/previous/version_4	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_4.html	(from https://twitter.com/en/tos/previous)
15:12:06	32236/32236	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:06%20GMT	https://twitter.com/en/tos/previous/version_3	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_3.html	(from https://twitter.com/en/tos/previous)
15:12:07	31664/31664	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:06%20GMT	https://twitter.com/en/tos/previous/version_2	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_2.html	(from https://twitter.com/en/tos/previous)
15:12:07	13773/13773	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:06%20GMT	https://twitter.com/en/tos/previous/version_1	C:/My%20Web%20Sites/indonesianhawk/twitter.com/en/tos/previous/version_1.html	(from https://twitter.com/en/tos/previous)
15:12:07	96020/96020	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:07%20GMT	https://twitter.com/etc.clientlibs/clientlibs/granite/jquery.min.twhash.s.cl.f65891607efbe75b84a8031849cec6c7.js	C:/My%20Web%20Sites/indonesianhawk/twitter.com/etc.clientlibs/clientlibs/granite/jquery.min.twhash.s.cl.f65891607efbe75b84a8031849cec6c7.html	(from https://twitter.com/en/tos/previous)
15:12:08	80/80	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Jan%202022%2021:00:52%20GMT	https://cdn.cms-twdigitalassets.com/etc/designs/common-twitter/global-vars.min.twhash.s.cl.d124ce9017ad534db9653f8308be25d0.js	C:/My%20Web%20Sites/indonesianhawk/cdn.cms-twdigitalassets.com/etc/designs/common-twitter/global-vars.min.twhash.s.cl.d124ce9017ad534db9653f8308be25d0.js	(from https://twitter.com/en/tos/previous)
15:12:08	30928/30928	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2001%20Feb%202022%2018:54:35%20GMT	https://cdn.cms-twdigitalassets.com/etc/designs/legal-twitter/clientlib-site.min.twhash.s.cl.e66392ce49a62247dd83fad80c8a6107.js	C:/My%20Web%20Sites/indonesianhawk/cdn.cms-twdigitalassets.com/etc/designs/legal-twitter/clientlib-site.min.twhash.s.cl.e66392ce49a62247dd83fad80c8a6107.js	(from https://twitter.com/en/tos/previous)
15:12:08	14407/14407	---M-Z	200	added ('OK')	application/javascript	etag:%228dc11b7ca1d5ed9ec3b1ab1beb621c75+gzip+gzip%22	https://static.ads-twitter.com/oct.js	C:/My%20Web%20Sites/indonesianhawk/static.ads-twitter.com/oct.js	(from https://twitter.com/en/tos/previous)
15:12:08	17526/17526	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Feb%202022%2013:23:31%20GMT	https://cdn.cms-twdigitalassets.com/etc/designs/common-twitter/analytics.min.twhash.s.cl.f32969bdd3b5a2d585fa4b82d6f24534.js	C:/My%20Web%20Sites/indonesianhawk/cdn.cms-twdigitalassets.com/etc/designs/common-twitter/analytics.min.twhash.s.cl.f32969bdd3b5a2d585fa4b82d6f24534.js	(from https://twitter.com/en/tos/previous)
15:12:09	546/546	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2001%20Feb%202022%2018:54:35%20GMT	https://cdn.cms-twdigitalassets.com/etc/designs/legal-twitter/clientlib-twtr-profile-adapter.min.twhash.s.cl.c3b119a4cc2249caed364b89790624a4.js	C:/My%20Web%20Sites/indonesianhawk/cdn.cms-twdigitalassets.com/etc/designs/legal-twitter/clientlib-twtr-profile-adapter.min.twhash.s.cl.c3b119a4cc2249caed364b89790624a4.js	(from https://twitter.com/en/tos/previous)
15:12:10	93129/93129	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:09%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=en	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en9ed2.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:10	93316/93316	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:10%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ar	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/end6cc.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:11	93343/93343	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:10%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ar-x-fm	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en5caa.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:11	93444/93444	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:11%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=bg	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en1f03.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:12	93707/93707	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:11%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=bn	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enbbc9.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:12	93198/93198	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:11%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ca	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/ena35d.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:12	93228/93228	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:12%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=cs	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en7b3f.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:13	93159/93159	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:12%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=da	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enc423.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:13	93212/93212	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:13%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=de	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en3322.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:14	93679/93679	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:13%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=el	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en4bed.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:15	93141/93141	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:14%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=en-GB	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/ena4c9.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:15	93187/93187	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:15%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=es	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enc69a.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:15	93173/93173	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:15%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=eu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enad9c.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:16	93480/93480	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:15%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=fa	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/ene6ac.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:16	93177/93177	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:16%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=fi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en5720.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:16	93510/93510	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:16%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=fr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/ene68f.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:17	93423/93423	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:16%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ga	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en5242.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:18	93158/93158	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:17%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=gl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en4240.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:19	93684/93684	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:18%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=gu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en7d5b.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:20	93225/93225	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:19%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=he	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en64f4.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:20	93641/93641	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:20%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=hi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enef8e.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:21	93200/93200	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:20%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=hr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en1ebe.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:21	93231/93231	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:21%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=hu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/ena30c.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:22	93177/93177	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:22%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=id	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en9bb4.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:23	93153/93153	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:22%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=it	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/encf53.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:23	93295/93295	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:23%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ja	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enc9e6.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:23	93638/93638	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:23%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=kn	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en21c9.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:24	93272/93272	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:23%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ko	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en7542.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:25	93667/93667	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:24%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=mr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enc203.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:25	93391/93391	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:25%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ms	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en99dc.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:25	93183/93183	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:25%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=nb	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en2bc7.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:26	93173/93173	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:25%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=nl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/encdb1.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:26	93235/93235	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:26%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=pl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en6bf8.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:28	93167/93167	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:26%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=pt	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en923c.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:28	93219/93219	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:28%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ro	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en0b5e.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:29	93749/93749	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:28%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ru	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en2139.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:29	93230/93230	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:29%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=sk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en08c7.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:30	93414/93414	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:29%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=sr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en6e27.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:30	93147/93147	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:30%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=sv	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en9e93.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:31	93676/93676	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:30%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ta	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en880d.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:31	93673/93673	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:31%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=th	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/encc5a.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:32	93229/93229	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:31%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=tr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en2296.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:32	93487/93487	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:32%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=uk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en9277.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:33	93376/93376	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:32%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=ur	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/enadd9.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:33	93173/93173	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:33%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=vi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/ene034.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:34	93544/93544	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:33%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=zh	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en3454.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:34	93142/93142	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:34%20GMT	https://twitter.com/content/twitter-com/legal/en.html?lang=zh-Hant	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/en42d0.html	(from https://twitter.com/content/twitter-com/legal/en.html)
15:12:35	94354/94354	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:34%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/it/tos1.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/content/twitter-com/legal/it/tos1.html	(from https://twitter.com/it/tos)
15:12:35	9084/9084	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:35%20GMT	https://twitter.com/it/tos/previous	C:/My%20Web%20Sites/indonesianhawk/twitter.com/it/tos/previous.html	(from https://twitter.com/it/tos)
15:12:36	93129/93129	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:35%20GMT	https://twitter.com/content/twitter-com/legal/it.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/it.html	(from https://twitter.com/it/tos)
15:12:36	231493/231493	---M-Z	200	added ('OK')	text/css	date:Sun,%2013%20Feb%202022%2012:45:39%20GMT	https://cdn.cms-twdigitalassets.com/etc/designs/info-twitter/public/css/main.de.css	C:/My%20Web%20Sites/indonesianhawk/cdn.cms-twdigitalassets.com/etc/designs/info-twitter/public/css/main.de.css	(from https://twitter.com/de/tos)
15:12:36	94354/94354	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:36%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/de/tos1.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/content/twitter-com/legal/de/tos1.html	(from https://twitter.com/de/tos)
15:12:37	9117/9117	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:36%20GMT	https://twitter.com/de/tos/previous	C:/My%20Web%20Sites/indonesianhawk/twitter.com/de/tos/previous.html	(from https://twitter.com/de/tos)
15:12:37	93129/93129	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:37%20GMT	https://twitter.com/content/twitter-com/legal/de.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/de.html	(from https://twitter.com/de/tos)
15:12:38	94354/94354	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:37%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/es/tos1.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/content/twitter-com/legal/es/tos1.html	(from https://twitter.com/es/tos)
15:12:38	9085/9085	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:38%20GMT	https://twitter.com/es/tos/previous	C:/My%20Web%20Sites/indonesianhawk/twitter.com/es/tos/previous.html	(from https://twitter.com/es/tos)
15:12:38	93398/93398	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:38%20GMT	https://twitter.com/content/twitter-com/legal/es.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/es.html	(from https://twitter.com/es/tos)
15:12:39	94354/94354	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:38%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/fr/tos1.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/content/twitter-com/legal/fr/tos1.html	(from https://twitter.com/fr/tos)
15:12:39	9132/9132	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:39%20GMT	https://twitter.com/fr/tos/previous	C:/My%20Web%20Sites/indonesianhawk/twitter.com/fr/tos/previous.html	(from https://twitter.com/fr/tos)
15:12:39	93129/93129	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:39%20GMT	https://twitter.com/content/twitter-com/legal/fr.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/legal/fr.html	(from https://twitter.com/fr/tos)
15:12:40	230995/230995	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Feb%202022%2012:08:05%20GMT	https://cdn.cms-twdigitalassets.com/etc/designs/info-twitter/public/css/main.ja.css	C:/My%20Web%20Sites/indonesianhawk/cdn.cms-twdigitalassets.com/etc/designs/info-twitter/public/css/main.ja.css	(from https://twitter.com/ja/tos)
15:12:40	94354/94354	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:12:40%20GMT	https://twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html	C:/My%20Web%20Sites/indonesianhawk/twitter.com/content/twitter-com/content/twitter-com/legal/ja/tos1.html	(from https://twitter.com/ja/tos)
